2025-02-26 13:06:46,260 data_to_fw.py ERROR: File /home/factana/object_tracking/order_status_payloads/.gitkeep is empty. Removing.
2025-02-26 13:14:54,076 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5b9d90>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:14:57,788 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5c4190>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:15:01,523 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac63bc10>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:15:05,523 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac644ee0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:15:09,217 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffacee1a00>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:15:12,921 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5cd910>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:15:16,633 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac63b640>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:15:20,652 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5c4a90>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:15:24,354 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5aca90>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:15:28,060 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac644250>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:15:31,771 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5cd190>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:15:35,767 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac63bd60>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:15:39,465 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5c4c70>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:15:43,164 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5ac190>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:15:46,857 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5ac280>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:15:50,867 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5b9640>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:15:54,574 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5b90a0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:15:58,262 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5aceb0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:16:01,957 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5c4100>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:16:05,959 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5c4970>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:16:09,671 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac63b2b0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:16:13,382 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac617d90>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:16:17,072 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac63b820>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:16:21,078 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5ac3d0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:16:24,775 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5c4340>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:16:28,477 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5c4700>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:16:32,183 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac617100>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:16:36,188 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac617f10>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:16:39,887 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5c4bb0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:16:43,584 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5acbb0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:16:47,278 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5ace80>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:16:51,278 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac63bee0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:16:54,987 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5b9ee0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:16:58,689 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac63bb80>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:17:02,402 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5acc10>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:17:06,406 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5c46a0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:17:10,112 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5c42b0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:17:13,812 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5b9b80>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:17:17,528 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5b9f40>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:17:21,526 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5c48e0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:17:25,222 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5ac0d0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:17:28,927 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5acfa0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:17:32,620 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac63bf10>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:17:36,622 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac617d00>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:17:40,327 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac63baf0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:17:44,036 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5c4040>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:17:47,748 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5c46d0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:17:51,761 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5acfd0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:17:55,467 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac617d90>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:17:59,186 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac617c10>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:18:02,875 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5ac400>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:18:06,867 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5c4130>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:18:10,564 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5c44c0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:18:14,267 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac63b880>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:18:17,963 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5b95e0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:18:21,974 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac63baf0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:18:25,674 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5c4820>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:18:29,368 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5ac3d0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:18:33,060 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5ac4c0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:18:37,067 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5b9f10>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:18:40,765 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5b9430>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:18:44,459 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5ac160>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:18:48,168 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5c4220>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:18:52,166 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5c4d30>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:18:55,870 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac63b610>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:18:59,592 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac617070>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:19:03,302 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac63b7f0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:19:07,314 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5ac190>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:19:11,018 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5c4d00>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:19:14,712 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5c4130>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:19:18,406 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac617c70>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:19:22,411 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac617f10>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:19:26,117 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5c4340>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:19:29,822 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5ac2e0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:19:33,526 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5acf70>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:19:37,522 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac63bdc0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:19:41,217 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5b9190>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:19:44,909 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac63bb80>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:19:48,604 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5c46a0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:19:52,758 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5c4d60>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:19:56,459 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5b9460>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:20:00,139 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5acbe0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:20:03,846 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5b9490>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:20:07,864 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac617bb0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:20:11,570 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5c4f70>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:20:15,284 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac63b2e0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:20:18,983 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac63b2b0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:20:22,984 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac5ac9d0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-02-26 13:20:26,680 data_to_fw.py ERROR: Error : HTTPConnectionPool(host='127.0.0.1', port=7077): Max retries exceeded with url: /fwvision/qcinspection/update_qc_order (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0xffffac63b250>: Failed to establish a new connection: [Errno 111] Connection refused'))
